id_detalle,id_operacion,id_producto,cantidad_producto
3214,288,150,9
3215,288,83,10
3216,288,269,12
3217,288,94,36
3218,288,168,35
3219,288,42,34
3220,288,52,12
3221,288,255,5
3222,288,253,13
3223,289,43,7
3224,289,277,23
3225,289,177,35
3226,289,275,19
3227,289,232,36
3228,289,169,9
3229,289,95,11
3230,289,235,22
3231,289,85,4
3232,289,112,44
3233,289,164,47
3234,289,42,10
3235,290,193,29
3236,290,95,12
3237,290,82,23
3238,290,107,15
3239,290,69,19
3240,290,50,31
3241,290,225,46
3242,290,10,33
3243,290,112,34
3244,290,249,48
3245,290,21,33
3246,290,188,38
3247,290,65,40
3248,290,166,39
3249,290,44,3
3250,290,221,50
3251,291,20,50
3252,291,169,18
3253,291,256,27
3254,292,9,19
3255,292,190,45
3256,292,169,1
3257,292,50,20
3258,292,150,33
3259,292,13,21
3260,292,45,8
3261,292,97,24
3262,292,84,32
3263,293,53,28
3264,293,182,40
3265,293,161,12
3266,293,185,31
3267,293,133,5
3268,294,255,4
3269,294,129,10
3270,294,178,38
3271,294,134,31
3272,294,182,48
3273,294,91,50
3274,294,184,26
3275,294,168,48
3276,294,274,26
3277,294,133,5
3278,294,202,23
3279,294,222,15
3280,294,152,48
3281,295,182,31
3282,295,252,16
3283,295,201,13
3284,295,204,9
3285,295,173,50
3286,295,116,12
3287,295,133,38
3288,296,136,23
3289,296,160,3
3290,296,101,3
3291,296,4,44
3292,296,133,22
3293,296,67,4
3294,296,182,43
3295,297,123,13
3296,297,69,34
3297,297,152,23
3298,297,120,8
3299,298,123,11
3300,298,10,48
3301,298,157,21
3302,298,189,32
3303,299,119,11
3304,299,207,43
3305,299,12,19
3306,299,162,28
3307,299,191,48
3308,299,233,35
3309,299,123,41
3310,299,228,6
3311,299,143,25
3312,299,158,26
3313,299,169,34
3314,299,164,3
3315,300,7,14
3316,300,138,40
3317,300,37,33
3318,300,47,10
3319,300,123,3
3320,301,183,7
3321,301,120,42
3322,301,2,46
3323,301,248,30
3324,301,90,19
3325,301,230,50
3326,301,80,8
3327,301,280,26
3328,301,67,15
3329,301,257,12
3330,301,186,34
3331,301,135,34
3332,301,8,13
3333,301,158,48
3334,302,263,6
3335,302,172,43
3336,302,242,42
3337,302,80,43
3338,302,106,23
3339,303,171,14
3340,303,187,32
3341,303,126,2
3342,303,139,13
3343,303,138,15
3344,303,80,8
3345,303,64,37
3346,303,46,18
3347,303,258,9
3348,303,172,2
3349,303,227,21
3350,303,267,28
3351,303,87,32
3352,303,279,14
3353,303,162,5
3354,303,261,14
3355,303,107,40
3356,303,247,49
3357,304,194,39
3358,304,165,48
3359,304,123,39
3360,304,24,21
3361,304,176,24
3362,304,144,50
3363,304,247,8
3364,304,154,5
3365,304,193,17
3366,304,171,45
3367,304,87,44
3368,304,73,15
3369,304,50,39
3370,304,201,43
3371,304,80,30
3372,304,251,3
3373,304,219,21
3374,304,134,32
3375,305,157,25
3376,305,246,43
3377,306,171,7
3378,306,23,36
3379,306,185,13
3380,306,157,12
3381,306,77,9
3382,306,42,41
3383,306,19,24
3384,306,222,4
3385,306,211,5
3386,306,220,15
3387,306,69,6
3388,306,268,28
3389,306,246,10
3390,306,197,24
3391,306,111,33
3392,306,136,14
3393,306,148,14
3394,306,280,24
3395,306,184,27
3396,306,168,28
3397,307,262,48
3398,307,92,49
3399,307,157,21
3400,307,42,22
3401,307,24,15
3402,307,141,14
3403,307,9,14
3404,307,266,2
3405,307,207,8
3406,307,261,14
3407,307,158,16
3408,307,198,3
3409,307,111,3
3410,307,48,41
3411,307,192,12
3412,307,5,36
3413,307,77,48
3414,307,254,37
3415,307,246,4
3416,308,157,47
3417,308,246,46
3418,309,138,48
3419,309,52,35
3420,309,70,6
3421,309,238,27
3422,309,69,19
3423,309,9,40
3424,309,212,10
3425,309,214,27
3426,309,62,18
3427,309,81,29
3428,309,175,33
3429,309,263,22
3430,309,68,34
3431,309,41,14
3432,309,269,28
3433,309,60,45
3434,309,243,4
3435,309,43,25
3436,310,42,30
3437,310,43,16
3438,310,193,14
3439,310,152,24
3440,310,273,32
3441,310,16,5
3442,310,89,18
3443,310,54,22
3444,310,156,32
3445,310,106,40
3446,310,274,13
3447,310,233,24
3448,310,118,31
3449,310,192,36
3450,310,243,27
3451,310,39,2
3452,310,132,35
3453,310,278,7
3454,310,263,36
3455,310,100,33
3456,311,274,36
3457,311,43,22
3458,311,186,10
3459,311,80,7
3460,311,158,29
3461,311,7,48
3462,311,13,36
3463,311,236,26
3464,311,3,17
3465,311,243,19
3466,312,8,19
3467,312,76,32
3468,312,120,30
3469,313,76,20
3470,313,14,47
3471,313,8,47
3472,313,265,20
3473,313,163,27
3474,313,119,44
3475,313,239,10
3476,313,83,22
3477,313,252,40
3478,313,243,47
3479,313,120,40
3480,313,192,2
3481,313,97,25
3482,313,116,50
3483,314,104,4
3484,314,27,24
3485,314,7,41
3486,314,268,41
3487,314,170,46
3488,314,79,28
3489,315,170,24
3490,315,27,50
3491,315,104,38
3492,316,26,13
3493,316,130,39
3494,316,46,22
3495,316,214,39
3496,316,154,32
3497,316,233,30
3498,316,234,22
3499,316,38,13
3500,316,123,27
3501,316,110,33
3502,316,211,38
3503,316,43,12
3504,316,151,11
3505,316,189,36
3506,317,115,7
3507,317,44,29
3508,317,147,28
3509,317,234,3
3510,317,43,8
3511,317,211,2
3512,318,62,20
3513,318,146,17
3514,318,43,31
3515,318,177,40
3516,318,21,1
3517,318,92,18
3518,318,195,29
3519,318,234,23
3520,318,211,13
3521,318,45,21
3522,318,91,32
3523,318,171,38
3524,318,114,39
3525,318,103,31
3526,318,278,18
3527,318,190,15
3528,319,58,19
3529,319,100,37
3530,319,164,24
3531,319,264,48
3532,319,10,18
3533,320,206,2
3534,320,59,47
3535,320,187,43
3536,320,250,30
3537,320,178,5
3538,320,103,22
3539,320,164,50
3540,320,195,36
3541,320,47,4
3542,320,95,35
3543,320,267,7
3544,321,196,45
3545,321,268,35
3546,321,164,45
3547,321,198,31
3548,321,123,7
3549,321,158,29
3550,322,179,38
3551,322,12,40
3552,322,54,32
3553,322,166,43
3554,322,264,7
3555,322,172,9
3556,322,212,32
3557,322,8,45
3558,323,44,25
3559,323,60,12
3560,323,50,16
3561,323,264,28
3562,323,172,36
3563,323,116,30
3564,323,158,47
3565,323,83,21
3566,323,132,43
3567,323,207,37
3568,323,169,34
3569,323,45,1
3570,323,255,42
3571,323,92,8
3572,323,8,32
3573,324,264,46
3574,324,8,18
3575,324,50,26
3576,324,83,42
3577,324,172,4
3578,325,112,40
3579,325,104,5
3580,325,264,40
3581,325,56,38
3582,325,36,6
3583,325,172,18
3584,325,8,32
3585,325,11,6
3586,326,91,6
3587,326,96,27
3588,326,12,37
3589,326,270,13
3590,326,248,49
3591,326,239,47
3592,326,243,17
3593,326,246,16
3594,326,50,8
3595,326,125,43
3596,326,235,24
3597,327,169,15
3598,327,73,36
3599,327,257,32
3600,327,248,13
3601,327,180,30
3602,327,270,25
3603,327,91,24
3604,327,102,33
3605,327,191,34
3606,327,10,42
3607,327,186,11
3608,327,275,27
3609,327,36,9
3610,328,203,50
3611,328,43,50
3612,328,231,26
3613,328,129,29
3614,329,201,5
3615,329,183,42
3616,329,231,3
3617,329,16,37
3618,329,205,46
3619,329,43,22
3620,329,5,32
3621,329,83,45
3622,329,178,47
3623,329,21,6
3624,329,50,43
3625,329,129,48
3626,329,280,25
3627,329,263,17
3628,330,231,18
3629,330,274,39
3630,330,43,49
3631,330,136,23
3632,330,129,38
3633,330,32,42
3634,330,18,7
3635,331,163,34
3636,331,185,25
3637,331,147,19
3638,331,135,40
3639,331,108,42
3640,331,226,47
3641,331,28,19
3642,331,234,29
3643,331,125,49
3644,331,278,32
3645,332,28,23
3646,332,125,19
3647,332,86,2
3648,332,108,25
3649,332,18,3
3650,332,229,4
3651,333,261,28
3652,333,251,35
3653,333,53,31
3654,333,28,8
3655,333,108,41
3656,333,204,39
3657,333,172,15
3658,333,130,5
3659,333,125,45
3660,333,41,22
3661,334,79,20
3662,334,225,5
3663,334,55,10
3664,334,132,44
3665,334,127,29
3666,334,85,47
3667,334,182,44
3668,334,143,22
3669,334,98,26
3670,334,215,40
3671,334,161,29
3672,334,135,12
3673,334,263,46
3674,334,213,28
3675,334,32,7
3676,334,27,32
3677,334,137,40
3678,334,268,2
3679,334,95,44
3680,335,55,6
3681,335,173,12
3682,335,225,31
3683,336,225,27
3684,336,48,7
3685,336,90,8
3686,336,36,48
3687,336,240,18
3688,336,34,7
3689,336,55,48
3690,336,137,28
3691,336,8,26
3692,336,17,10
3693,336,204,22
3694,336,62,40
3695,337,86,14
3696,337,28,46
3697,337,222,15
3698,337,41,31
3699,337,195,27
3700,337,80,9
3701,337,237,37
3702,337,73,40
3703,337,2,3
3704,337,165,23
3705,337,122,42
3706,337,87,26
3707,337,76,46
3708,337,196,11
3709,337,85,37
3710,337,183,48
3711,338,28,38
3712,338,205,25
3713,338,269,28
3714,338,61,14
3715,338,51,45
3716,339,70,27
3717,339,156,9
3718,339,73,25
3719,339,247,3
3720,339,235,46
3721,339,68,18
3722,339,114,32
3723,339,165,31
3724,340,183,32
3725,340,139,33
3726,340,163,14
3727,340,180,14
3728,340,262,3
3729,340,111,8
3730,340,176,31
3731,340,197,32
3732,340,68,32
3733,340,250,50
3734,340,6,40
3735,340,217,3
3736,340,76,46
3737,340,52,50
3738,340,234,24
3739,340,43,8
3740,340,114,43
3741,340,51,15
3742,341,155,15
3743,341,271,32
3744,341,117,15
3745,341,52,2
3746,341,1,45
3747,341,72,32
3748,341,168,20
3749,341,31,22
3750,341,37,10
3751,342,119,18
3752,342,209,17
3753,342,168,31
3754,342,63,18
3755,342,194,42
3756,343,135,26
3757,343,228,29
3758,343,146,11
3759,343,72,16
3760,343,1,32
3761,343,192,19
3762,343,107,20
3763,343,81,36
3764,343,168,1
3765,343,154,1
3766,343,227,14
3767,343,242,43
3768,343,210,42
3769,343,91,30
3770,343,17,25
3771,343,264,32
3772,343,5,17
3773,343,73,35
3774,343,261,16
3775,343,225,24
3776,344,72,23
3777,344,205,21
3778,344,67,24
3779,344,164,43
3780,344,3,41
3781,344,62,48
3782,344,99,8
3783,344,248,14
3784,344,203,8
3785,344,119,24
3786,344,243,4
3787,345,208,21
3788,345,196,42
3789,345,106,47
3790,345,220,12
3791,345,164,40
3792,345,63,40
3793,345,111,35
3794,345,120,49
3795,345,53,32
3796,345,203,30
3797,345,119,10
3798,346,56,32
3799,346,217,7
3800,346,109,12
3801,346,153,42
3802,346,139,45
3803,346,192,46
3804,346,218,9
3805,346,169,16
3806,346,146,35
3807,346,152,10
3808,346,235,14
3809,346,83,1
3810,346,130,25
3811,346,279,13
3812,346,5,33
3813,346,268,46
3814,346,272,25
3815,346,52,20
3816,347,127,16
3817,347,170,6
3818,347,153,21
3819,347,148,36
3820,347,32,42
3821,347,123,27
3822,347,119,24
3823,347,47,9
3824,347,218,32
3825,347,40,12
3826,347,20,42
3827,347,122,46
3828,347,15,10
3829,347,139,4
3830,347,57,27
3831,347,24,17
3832,347,187,28
3833,348,153,15
3834,348,5,2
3835,349,167,22
3836,349,223,22
3837,349,273,13
3838,349,212,3
3839,349,269,47
3840,349,193,37
3841,349,209,11
3842,349,218,48
3843,349,170,4
3844,349,153,40
3845,350,110,30
3846,350,227,33
3847,350,33,35
3848,350,24,44
3849,350,109,9
3850,350,104,28
3851,350,130,7
3852,350,98,22
3853,350,251,32
3854,350,43,47
3855,350,152,9
3856,350,102,9
3857,350,255,4
3858,350,83,45
3859,350,53,45
3860,350,61,25
3861,350,39,7
3862,350,66,27
3863,350,14,22
3864,351,255,19
3865,351,83,5
3866,351,127,42
3867,351,230,5
3868,351,152,49
3869,351,138,15
3870,351,177,40
3871,351,76,47
3872,351,224,32
3873,351,22,39
3874,352,62,18
3875,352,57,8
3876,352,41,22
3877,352,182,36
3878,352,82,4
3879,352,69,41
3880,352,60,18
3881,352,234,38
3882,353,137,50
3883,353,19,38
3884,353,81,24
3885,353,82,26
3886,353,60,9
3887,353,148,43
3888,353,53,19
3889,354,45,5
3890,354,30,30
3891,354,274,23
3892,354,258,12
3893,354,97,3
3894,354,203,13
3895,354,246,50
3896,354,196,47
3897,355,18,3
3898,355,97,44
3899,355,196,36
3900,355,32,33
3901,355,176,2
3902,355,45,45
3903,355,193,12
3904,356,50,1
3905,356,44,3
3906,356,137,4
3907,356,28,49
3908,356,238,1
3909,356,198,15
3910,356,22,38
3911,356,264,41
3912,356,43,3
3913,356,142,11
3914,357,108,35
3915,357,186,26
3916,357,155,31
3917,357,205,8
3918,357,255,5
3919,357,198,29
3920,357,57,46
3921,358,78,39
3922,358,84,44
3923,358,70,22
3924,358,45,10
3925,358,128,4
3926,358,198,24
3927,358,250,49
3928,359,162,49
3929,359,246,33
3930,359,242,46
3931,359,164,5
3932,359,219,38
3933,359,244,46
3934,359,74,15
3935,359,107,33
3936,359,53,23
3937,359,94,16
3938,360,50,42
3939,360,244,20
3940,360,14,20
3941,360,225,2
3942,360,6,36
3943,360,238,5
3944,360,117,7
3945,360,140,27
3946,360,34,1
3947,360,89,16
3948,360,280,21
3949,360,193,8
3950,360,127,16
3951,360,18,17
3952,360,246,14
3953,360,278,29
3954,360,102,34
3955,360,123,45
3956,360,175,42
3957,361,45,32
3958,361,165,26
3959,361,225,26
3960,361,158,38
3961,361,108,35
3962,361,226,1
3963,361,88,30
3964,361,44,7
3965,361,9,16
3966,361,80,15
3967,361,248,3
3968,361,111,44
3969,361,129,44
3970,361,244,30
3971,361,228,50
3972,362,76,25
3973,362,227,40
3974,362,144,47
3975,362,180,20
3976,362,47,29
3977,362,243,15
3978,362,274,22
3979,362,260,3
3980,362,237,27
3981,362,163,23
3982,362,137,33
3983,362,7,22
3984,362,79,32
3985,362,244,9
3986,362,1,20
3987,362,249,6
3988,362,61,16
3989,362,236,41
3990,363,226,10
3991,363,132,25
3992,363,164,17
3993,363,30,32
3994,363,117,1
3995,363,57,21
3996,363,177,40
3997,363,240,46
3998,363,244,27
3999,363,150,49
4000,363,187,40
4001,363,68,41
4002,363,160,43
4003,363,32,13
4004,363,225,40
4005,363,249,11
4006,363,102,34
4007,364,195,27
4008,364,76,9
4009,364,246,39
4010,364,217,11
4011,364,32,6
4012,364,244,37
4013,364,177,11
4014,364,175,36
4015,364,73,25
4016,365,107,10
4017,365,244,8
4018,365,104,11
4019,365,149,43
4020,365,32,35
4021,365,143,22
4022,365,265,14
4023,365,15,26
4024,365,177,34
4025,365,168,35
4026,365,28,14
4027,366,112,12
4028,366,101,19
4029,366,280,21
4030,366,67,1
4031,366,32,21
4032,366,177,23
4033,366,61,37
4034,366,96,43
4035,366,268,13
4036,366,70,44
4037,366,244,29
4038,366,81,43
4039,367,120,28
4040,367,234,38
4041,367,197,24
4042,367,72,49
4043,367,73,42
4044,367,236,9
4045,367,207,14
4046,367,7,50
4047,367,256,15
4048,367,146,2
4049,368,234,42
4050,368,236,48
4051,368,27,48
4052,368,207,43
4053,368,191,24
4054,368,275,5
4055,368,181,7
4056,368,268,47
4057,368,91,41
4058,369,7,29
4059,369,61,17
4060,369,45,45
4061,369,105,16
4062,369,238,50
4063,369,126,3
4064,369,63,19
4065,369,211,25
4066,369,190,27
4067,369,252,39
4068,369,194,31
4069,369,55,10
4070,369,56,19
4071,369,242,12
4072,369,110,47
4073,369,148,7
4074,369,168,20
4075,369,26,3
4076,369,203,16
4077,370,26,3
4078,370,106,25
4079,370,268,48
4080,370,110,4
4081,370,18,32
4082,370,105,1
4083,370,24,19
4084,370,93,11
4085,370,221,50
4086,370,79,50
4087,370,242,19
4088,370,83,8
4089,371,47,43
4090,371,50,4
4091,371,162,30
4092,371,136,30
4093,371,222,34
4094,371,49,41
4095,371,140,26
4096,371,170,50
4097,371,192,29
4098,371,223,15
4099,371,97,24
4100,371,218,50
4101,371,251,31
4102,371,153,46
4103,371,88,8
4104,371,190,8
4105,371,148,10
4106,371,228,34
4107,371,19,27
4108,372,35,6
4109,372,72,35
4110,372,43,21
4111,372,97,25
4112,373,3,35
4113,373,269,14
4114,373,97,5
4115,373,215,40
4116,373,66,37
4117,373,81,11
4118,373,134,15
4119,373,65,17
4120,373,80,17
4121,373,137,31
4122,373,38,34
4123,373,156,8
4124,374,256,47
4125,374,173,2
4126,374,37,4
4127,374,213,22
4128,374,141,41
4129,374,40,40
4130,374,158,25
4131,374,241,47
4132,374,147,11
4133,374,214,8
4134,374,4,38
4135,374,193,23
4136,374,49,40
4137,375,76,44
4138,375,120,16
4139,375,268,27
4140,375,158,7
4141,375,5,20
4142,375,217,28
4143,375,175,40
4144,375,137,37
4145,375,201,27
4146,376,8,12
4147,376,32,8
4148,376,264,9
4149,376,199,49
4150,376,2,28
4151,376,266,24
4152,376,5,12
4153,376,70,15
4154,376,274,48
4155,376,233,50
4156,376,64,33
4157,376,151,21
4158,376,208,23
4159,376,158,23
4160,376,272,15
4161,376,20,42
4162,376,223,35
4163,376,144,43
4164,376,123,19
4165,376,186,46
4166,377,245,38
4167,377,61,26
4168,377,217,6
4169,377,79,8
4170,377,54,6
4171,378,272,48
4172,378,112,40
4173,378,254,37
4174,378,10,7
4175,378,225,23
4176,378,279,38
4177,378,61,13
4178,378,183,20
4179,378,168,18
4180,378,108,4
4181,378,259,22
4182,378,17,49
4183,378,257,19
4184,378,33,4
4185,378,173,27
4186,378,79,38
4187,378,146,7
4188,379,120,28
4189,379,203,20
4190,379,96,31
4191,379,21,11
4192,379,134,33
4193,379,47,1
4194,379,79,14
4195,379,98,33
4196,379,229,3
4197,379,61,18
4198,379,24,37
4199,380,123,33
4200,380,39,18
4201,380,6,24
4202,380,156,5
4203,380,117,45
4204,380,89,35
4205,380,122,10
4206,380,210,48
4207,380,198,3
4208,380,157,11
4209,380,247,36
4210,380,26,31
4211,380,234,47
4212,380,114,30
4213,381,173,41
4214,381,196,15
4215,381,108,41
4216,381,158,45
4217,381,157,13
4218,381,60,46
4219,381,89,10
4220,381,125,33
4221,381,252,20
4222,381,11,46
4223,381,269,28
4224,381,90,40
4225,381,93,19
4226,381,278,37
4227,382,56,14
4228,382,123,49
4229,382,205,22
4230,382,244,3
4231,382,159,10
4232,382,109,41
4233,382,212,14
4234,382,125,46
4235,382,78,30
4236,382,53,20
4237,382,101,40
4238,382,157,43
4239,382,107,33
4240,382,4,27
4241,382,31,5
4242,383,32,26
4243,383,97,42
4244,383,217,40
4245,383,157,12
4246,383,68,48
4247,384,196,30
4248,384,26,6
4249,384,99,9
4250,384,76,9
4251,384,156,49
4252,384,207,11
4253,384,29,20
4254,384,55,28
4255,384,221,23
4256,384,212,9
4257,384,219,49
4258,384,192,5
4259,384,8,29
4260,384,236,32
4261,384,83,22
4262,385,52,1
4263,385,162,5
4264,385,157,9
4265,385,29,48
4266,385,79,41
4267,385,206,45
4268,385,259,37
4269,385,62,35
4270,385,112,50
4271,385,28,39
4272,385,45,41
4273,385,97,40
4274,385,73,44
4275,385,193,25
4276,385,119,19
4277,385,260,50
4278,385,142,49
4279,385,191,16
4280,385,244,11
4281,386,153,24
4282,386,29,15
4283,386,122,49
4284,386,19,25
4285,386,223,3
4286,386,26,43
4287,387,161,32
4288,387,194,35
4289,387,29,2
4290,387,3,42
4291,388,239,27
4292,388,46,16
4293,388,221,19
4294,388,137,19
4295,388,127,28
4296,388,248,8
4297,388,104,19
4298,388,96,41
4299,388,195,48
4300,388,183,16
4301,388,190,39
4302,388,136,50
4303,388,234,26
4304,388,216,1
4305,388,89,43
4306,388,122,3
4307,388,188,20
4308,388,250,7
4309,388,208,47
4310,388,275,19
4311,389,215,38
4312,389,122,16
4313,389,222,31
4314,389,30,45
4315,389,114,20
4316,389,280,6
4317,389,252,28
4318,389,240,33
4319,389,1,11
4320,389,235,50
4321,390,184,41
4322,390,213,7
4323,390,122,25
4324,390,23,47
4325,390,219,46
4326,390,19,17
4327,390,214,42
4328,391,91,49
4329,391,268,13
4330,391,28,33
4331,391,145,40
4332,391,205,30
4333,391,122,38
4334,391,206,25
4335,392,87,41
4336,392,208,45
4337,392,8,47
4338,392,125,47
4339,392,47,11
4340,392,236,26
4341,392,226,45
4342,392,264,18
4343,392,188,18
4344,392,211,39
4345,392,107,11
4346,392,168,41
4347,392,123,11
4348,392,142,5
4349,392,34,44
4350,392,41,13
4351,392,233,13
4352,392,155,26
4353,392,215,48
4354,392,274,46
4355,393,188,6
4356,393,8,16
4357,394,109,26
4358,394,125,20
4359,394,146,45
4360,394,24,2
4361,394,144,46
4362,394,96,10
4363,394,214,50
4364,394,274,26
4365,394,193,6
4366,394,171,42
4367,394,188,37
4368,394,8,45
4369,394,63,41
4370,394,204,15
4371,395,93,47
4372,395,47,16
4373,395,72,13
4374,395,274,46
4375,395,195,28
4376,395,82,7
4377,395,245,41
4378,395,219,21
4379,395,231,18
4380,395,69,17
4381,395,187,16
4382,395,197,20
4383,396,219,44
4384,396,240,7
4385,396,71,39
4386,396,112,34
4387,396,258,12
4388,396,235,19
4389,397,267,18
4390,397,247,13
4391,397,82,4
4392,397,194,13
4393,398,110,23
4394,398,98,34
4395,398,28,12
4396,398,268,19
4397,398,23,4
4398,398,42,6
4399,398,164,50
4400,398,262,12
4401,398,232,33
4402,398,70,7
4403,398,82,21
4404,398,278,20
4405,398,217,42
4406,398,200,32
4407,398,247,21
4408,399,142,49
4409,399,263,18
4410,399,37,28
4411,399,48,36
4412,399,93,9
4413,399,99,47
4414,399,42,17
4415,399,57,19
4416,399,224,32
4417,399,256,41
4418,399,73,19
4419,399,18,32
4420,399,149,34
4421,399,95,9
4422,399,215,8
4423,399,261,46
4424,399,160,49
4425,399,236,10
4426,399,174,21
4427,399,94,11
4428,400,260,45
4429,400,184,4
4430,400,227,44
4431,400,146,7
4432,400,169,28
4433,400,87,24
4434,400,99,17
4435,400,73,41
4436,400,158,23
4437,400,8,30
4438,401,30,41
4439,401,31,18
4440,401,241,12
4441,401,159,47
4442,401,105,29
4443,401,248,39
4444,401,16,25
4445,401,82,14
4446,401,207,20
4447,401,166,36
4448,401,87,20
4449,401,13,26
4450,401,61,4
4451,401,244,36
4452,401,198,21
4453,401,51,49
4454,401,212,50
4455,401,143,21
4456,401,97,30
4457,401,227,22
4458,402,271,21
4459,402,248,46
4460,402,159,18
4461,402,280,23
4462,402,65,44
4463,402,176,44
4464,403,182,43
4465,403,247,49
4466,403,195,31
4467,403,131,24
4468,403,275,14
4469,403,257,32
4470,403,241,4
4471,403,216,9
4472,403,173,16
4473,403,278,15
4474,403,62,37
4475,403,109,38
4476,403,116,31
4477,403,97,11
4478,404,13,40
4479,404,256,47
4480,404,263,30
4481,404,56,44
4482,404,109,38
4483,404,161,5
4484,404,65,49
4485,404,31,50
4486,404,15,25
4487,404,53,43
4488,404,215,2
4489,404,231,26
4490,404,80,12
4491,404,61,31
4492,404,222,30
4493,404,36,45
4494,404,278,32
4495,404,62,25
4496,404,34,34
4497,405,159,1
4498,405,201,26
4499,405,6,40
4500,405,109,50
4501,405,136,37
4502,405,37,16
4503,405,278,50
4504,405,108,44
4505,406,260,50
4506,406,277,47
4507,406,38,38
4508,406,147,50
4509,406,150,20
4510,406,125,27
4511,406,63,15
4512,406,211,8
4513,406,34,40
4514,406,56,21
4515,406,23,29
4516,407,2,46
4517,407,26,1
4518,407,143,18
4519,407,56,11
4520,407,97,46
4521,407,119,24
4522,407,151,28
4523,407,7,30
4524,407,30,32
4525,407,185,19
4526,407,62,37
4527,407,277,45
4528,407,36,40
4529,407,93,1
4530,407,20,45
4531,407,69,42
4532,407,280,50
4533,407,46,1
4534,407,233,3
4535,407,18,26
4536,408,101,12
4537,408,162,36
4538,408,6,11
4539,408,24,5
4540,408,56,10
4541,408,149,49
4542,408,71,43
4543,408,194,11
4544,408,52,9
4545,408,175,27
4546,408,1,37
4547,408,254,9
4548,408,277,27
4549,408,17,11
4550,409,114,27
4551,409,59,14
4552,409,42,17
4553,409,277,30
4554,409,67,11
4555,409,11,37
4556,409,134,26
4557,409,56,36
4558,409,118,12
4559,409,52,21
4560,409,252,2
4561,409,152,1
4562,409,84,7
4563,410,88,44
4564,410,53,21
4565,410,24,34
4566,410,219,41
4567,410,30,31
4568,410,156,39
4569,410,102,5
4570,410,61,12
4571,410,166,50
4572,410,78,2
4573,410,186,3
4574,410,257,42
4575,410,181,45
4576,410,199,8
4577,410,45,39
4578,410,157,34
4579,411,53,50
4580,411,88,33
4581,411,181,35
4582,411,40,28
4583,411,21,14
4584,411,150,42
4585,411,79,24
4586,412,75,34
4587,412,134,19
4588,412,100,39
4589,412,168,10
4590,412,118,30
4591,412,270,15
4592,412,48,44
4593,412,232,50
4594,412,181,17
4595,412,280,23
4596,412,69,38
4597,412,143,3
4598,412,241,7
4599,412,21,28
4600,412,114,6
4601,412,163,21
4602,413,51,36
4603,413,263,15
4604,413,110,49
4605,413,60,15
4606,413,8,19
4607,413,246,4
4608,413,200,13
4609,413,84,38
4610,413,245,15
4611,413,59,30
4612,413,131,38
4613,413,15,32
4614,413,61,28
4615,414,124,29
4616,414,60,17
4617,414,225,10
4618,414,263,2
4619,414,4,13
4620,414,51,16
4621,414,161,19
4622,415,60,44
4623,415,51,33
4624,416,180,36
4625,416,252,32
4626,416,225,48
4627,416,131,42
4628,416,77,4
4629,416,276,12
4630,416,215,47
4631,416,211,32
4632,416,209,25
4633,416,139,28
4634,417,188,35
4635,417,178,3
4636,417,137,27
4637,417,180,41
4638,417,14,33
4639,417,209,3
4640,417,234,1
4641,418,208,31
4642,418,180,27
4643,418,183,33
4644,418,207,11
4645,418,205,23
4646,418,75,1
4647,418,42,44
4648,418,38,34
4649,418,149,40
4650,418,209,49
4651,418,231,50
4652,418,177,41
4653,418,1,16
4654,418,192,22
4655,419,79,14
4656,419,209,9
4657,419,256,10
4658,419,180,36
4659,419,36,17
4660,419,203,10
4661,419,34,2
4662,419,77,27
4663,419,266,31
4664,419,228,30
4665,419,135,26
4666,419,72,12
4667,420,156,3
4668,420,178,48
4669,420,150,2
4670,420,4,6
4671,420,194,47
4672,420,60,4
4673,420,114,27
4674,420,87,18
4675,420,177,43
4676,420,203,42
4677,420,257,46
4678,420,79,8
4679,420,231,37
4680,420,223,30
4681,420,263,18
4682,421,188,6
4683,421,156,39
4684,421,193,43
4685,421,95,9
4686,421,272,14
4687,421,87,15
4688,421,230,1
4689,421,279,32
4690,421,96,26
4691,422,69,42
4692,422,156,41
4693,422,149,25
4694,422,217,26
4695,422,175,38
4696,422,218,43
4697,422,209,20
4698,422,87,4
4699,422,59,13
4700,422,63,40
4701,422,239,43
4702,423,87,21
4703,423,156,50
4704,424,56,30
4705,424,277,35
4706,424,108,36
4707,424,52,27
4708,424,257,18
4709,424,59,35
4710,424,210,39
4711,424,102,2
4712,424,169,26
4713,424,50,29
4714,424,237,27
4715,424,243,4
4716,424,43,26
4717,424,231,10
4718,424,272,45
4719,424,106,49
4720,424,170,7
4721,424,75,34
4722,424,64,4
4723,425,174,12
4724,425,223,22
4725,425,14,2
4726,425,43,10
4727,425,59,42
4728,425,23,37
4729,425,198,21
4730,425,156,46
4731,425,54,32
4732,425,210,24
4733,425,160,20
4734,425,169,48
4735,425,214,22
4736,425,252,6
4737,425,75,27
4738,425,233,28
4739,426,221,28
4740,426,209,34
4741,426,171,8
4742,426,5,20
4743,426,1,11
4744,426,169,4
4745,426,101,50
4746,426,75,43
4747,426,43,34
4748,426,92,42
4749,426,12,34
4750,426,201,26
4751,427,75,19
4752,427,43,25
4753,427,217,16
4754,427,87,1
4755,427,213,23
4756,427,202,21
4757,427,31,14
4758,427,27,29
4759,427,169,9
4760,427,254,2
4761,427,33,30
4762,428,213,13
4763,428,125,35
4764,429,110,37
4765,429,28,21
